EmployeeNumber,Gender,City,JobTitle,Age,LengthService,AbsentHours,AbsentRate
4807,1,Vancouver,Meat Cutter,55.85083829,3.423096553,119.3353986,5.737278778846154
4808,1,New Westminster,Produce Clerk,37.39455643,5.076238266,33.17021206,1.594721733653846
4809,1,Victoria,Produce Clerk,56.91029632,6.463210871,87.33494548,4.198795455769231
4810,1,Salmon Arm,Baker,42.83996736,3.760546777,24.25535821,1.1661229908653847
4811,0,Vancouver,Meat Cutter,43.84864082,5.369268316,102.840029,4.944232163461539
4812,0,Spences Bridge,Baker,32.02497435,3.060888236,16.42327277,0.7895804216346154
4813,0,Fort St John,Produce Clerk,50.38738255,2.552796673,101.0437893,4.857874485576923
4814,0,Vancouver,Shelf Stocker,39.1752591,4.2480466,38.57988873,1.8548023427884617
4815,0,Kamloops,Baker,50.27839656,4.241504697,141.4472757,6.8003497932692305
4816,0,Salmon Arm,Baker,41.93631255,3.428024296,147.4519311,7.0890351490384615
4817,0,Rock Creek,Baker,46.57491882,4.228004051,124.7988679,5.999945572115385
4818,0,Surrey,Baker,37.81261553,3.69665661,46.53490957,2.237255267788462
4819,1,New Westminister,Meat Cutter,43.97828872,3.032292291,70.70982674,3.399510900961538
4820,1,Dawson Creek,Cashier,59.61211516,4.688982293,178.5872847,8.585927149038461
4821,1,Campbell River,Baker,39.66863428,5.538755957,41.95303278,2.0169727298076925
4822,0,Sardis,Baker,44.31715461,3.604890259,117.2829228,5.6386020576923075
4823,1,Victoria,Produce Clerk,36.5453228,2.732085066,30.79822084,1.4806836942307693
4824,1,Vancouver,Shelf Stocker,38.03843699,6.321344413,62.69976508,3.014411782692308
4825,0,Vancouver,Shelf Stocker,34.70925709,4.88111857,10.30736567,0.4955464264423077
4826,1,Kelowna,Baker,58.13887986,3.945828132,126.4135346,6.077573778846154
4827,0,Vancouver,Meat Cutter,48.28753373,3.692009925,59.59311977,2.865053835096154
4828,1,Vancouver,Meat Cutter,49.06911359,2.784038507,88.23556841,4.242094635096154
4829,0,Richmond,Produce Clerk,38.83964457,4.80447423,75.94901581,3.651394990865385
4830,1,Burnaby,Cashier,51.04742639,6.609317128,123.7195827,5.948056860576923
4831,1,Gibsons,Baker,37.13569341,3.501343544,0.0,0.0
4832,0,Rock Creek,Baker,41.5298677,2.498146982,80.07137939,3.8495855475961545
4833,0,Victoria,Produce Clerk,40.10663796,4.026284561,26.76003908,1.2865403403846154
4834,0,Vancouver,Shelf Stocker,42.82260656,6.286846229,44.1029481,2.1203340432692306
4835,0,Vancouver,Meat Cutter,45.45775033,4.756545895,90.02859497,4.328297835096154
4836,1,Terrace,Produce Clerk,37.22854822,5.477982273,43.56106145,2.0942818004807693
4837,1,Yahk,Produce Clerk,37.80718274,2.821745482,16.9018476,0.8125888269230769
4838,0,Trail,Baker,39.20497507,2.07219534,16.44916454,0.7908252182692308
4839,1,Vernon,Baker,37.44449625,4.42547106,30.77879393,1.479749708173077
4840,1,Chilliwack,Baker,35.06257638,5.082196518,32.06182299,1.5414337975961538
4841,0,Penticton,Produce Clerk,54.91726902,5.776125897,131.0922937,6.302514120192308
4842,0,Nelson,Meat Cutter,51.13770002,6.754862401,140.2200716,6.741349596153847
4843,0,Nanaimo,Baker,39.88632794,3.686804506,34.02750969,1.6359379658653848
4844,0,Squamish,Produce Clerk,20.99393879,4.207864657,0.0,0.0
4845,0,New Westminster,Baker,37.71203473,4.038526052,37.40686283,1.798406866826923
4846,1,Burnaby,Cashier,51.69893967,5.777711855,63.84667703,3.0695517802884615
4847,1,Vancouver,Shelf Stocker,32.54105377,7.040764032,0.0,0.0
4848,0,Victoria,Produce Clerk,43.7507963,4.176037973,111.6836583,5.369406649038462
4849,1,New Westminster,Baker,50.30279225,3.808604986,111.5395044,5.362476173076923
4850,1,New Westminster,Baker,26.37879019,3.789162425,0.0,0.0
4851,0,Vancouver,Shelf Stocker,54.18409127,5.471112852,128.7732041,6.191019427884615
4852,0,Vancouver,Shelf Stocker,43.14837069,4.794415902,89.33872631,4.2951310725961545
4853,1,Surrey,Baker,53.56094844,6.042851847,85.75141562,4.1226642125
4854,1,Victoria,Produce Clerk,44.300739,2.136380715,100.7827927,4.845326572115384
4855,1,Vancouver,Shelf Stocker,42.44768082,3.221782644,46.457754,2.2335458653846154
4856,1,Port Coquitlam,Produce Clerk,59.18848886,5.673276135,118.1831333,5.681881408653846
4857,1,Victoria,Produce Clerk,45.90000346,4.129872081,70.04097266,3.3673544548076917
4858,1,Langley,Produce Clerk,29.79039236,8.118556693,0.0,0.0
4859,0,Vancouver,Shelf Stocker,42.52412598,4.337959926,41.43203969,1.991924985096154
4860,1,Vancouver,Shelf Stocker,60.01008478,5.356516036,133.0117047,6.394793495192308
4861,1,Vancouver,Shelf Stocker,23.73846063,6.267290475,0.0,0.0
4862,1,Canal Flats,Produce Clerk,38.90273225,3.698600574,45.38018824,2.1817398192307693
4863,1,Vancouver,Meat Cutter,23.78293106,6.640149225,0.0,0.0
4864,0,Sardis,Baker,41.06940619,6.254527442,57.13807242,2.7470227125
4865,0,Houston,Produce Clerk,46.71017517,5.590381396,107.4344778,5.1651191249999995
4866,1,Fort Langley,Baker,39.70230087,3.534541869,84.77649214,4.075792891346154
4867,0,Richmond,Produce Clerk,49.32326738,3.174627229,128.6394402,6.1845884711538455
4868,0,South Slocan,Baker,49.8424639,3.961752646,114.6680879,5.512888841346154
4869,0,Westbank,Baker,39.64922694,2.553139034,61.40814984,2.952314896153846
4870,0,Vancouver,Shelf Stocker,62.36342422,3.282811338,206.0661567,9.907026764423076
4871,0,Lake Cowichan,Cashier,35.1373185,5.467440379,65.81180427,3.1640290514423075
4872,1,Vancouver,Shelf Stocker,52.03355211,5.70662418,151.2923848,7.273672346153846
4873,0,Vancouver,Shelf Stocker,47.88796131,5.250750899,96.70804177,4.649425085096154
4874,0,Spillimacheen,Baker,53.44485918,4.899777825,151.0228857,7.260715658653846
4875,0,Westbank,Baker,56.76210686,4.496351332,108.6300004,5.222596173076923
4876,1,Vancouver,Shelf Stocker,62.3013183,3.592297318,110.0110408,5.288992346153846
4877,0,Ganges,Produce Clerk,40.67148156,5.848318638,101.8928584,4.898695115384615
4878,1,Ucluelet,Baker,43.06290694,3.252384736,106.4198394,5.116338432692308
4879,1,Burnaby,Cashier,32.3104845,4.574887446,42.09639422,2.0238651067307694
4880,1,Burns Lake,Baker,30.68224411,6.107783003,9.388813054,0.45138524298076926
4881,1,Slocan,Produce Clerk,30.53219112,4.10424541,0.0,0.0
4882,1,Burnaby,Cashier,44.73745551,4.288151738,91.22065163,4.385608251442308
4883,0,Campbell River,Baker,62.07218165,6.68476338,201.0887193,9.667726889423077
4884,0,Port Alice,Baker,46.97953695,6.08275884,97.76325441,4.700156462019231
4885,1,Vancouver,Meat Cutter,46.20309422,5.33865417,77.41487896,3.7218691807692306
4886,1,Vancouver,Meat Cutter,41.70610169,0.963223487,40.72712054,1.9580346413461538
4887,0,Prince George,Baker,43.29268551,1.527232228,39.00281026,1.875135108653846
4888,1,Vancouver,Shelf Stocker,45.31764631,3.000277042,34.02149985,1.6356490312499998
4889,0,Vancouver,Meat Cutter,35.63259721,2.48295311,24.52332078,1.1790058067307692
4890,0,Ladysmith,Cashier,24.57864689,5.234724323,0.0,0.0
4891,1,Surrey,Baker,39.4807287,5.23790688,55.37575662,2.662295991346154
4892,0,New Westminster,Baker,29.7471774,6.232481203,0.0,0.0
4893,0,Balfour,Meat Cutter,57.4867117,3.91288165,175.7247398,8.448304798076924
4894,1,New Westminster,Produce Clerk,33.25997156,3.128947798,23.5131978,1.1304422019230769
4895,0,Crawford Bay,Produce Clerk,38.65637223,3.607109874,0.0,0.0
4896,0,Vancouver,Meat Cutter,28.36014658,6.09581494,0.0,0.0
4897,0,Hope,Baker,42.95533453,5.4439328,112.839551,5.424978413461538
4898,1,Penticton,Baker,44.87067353,2.269775929,84.37458221,4.056470298557692
4899,1,Vanderhoof,Produce Clerk,32.94774836,5.579657575,8.781247696,0.42217537
4900,0,New Westminster,Baker,19.02345575,4.192139655,0.0,0.0
4901,1,Vancouver,Meat Cutter,46.00187566,6.396018776,65.96710278,3.171495325961539
4902,0,Vancouver,Meat Cutter,44.77567849,3.276208278,36.97914877,1.7778436908653847
4903,0,Vancouver,Meat Cutter,36.61309319,2.659530871,37.64677243,1.8099409822115382
4904,1,Squamish,Produce Clerk,40.96021015,5.34183652,33.53765926,1.612387464423077
4905,0,Burnaby,Produce Clerk,18.3042168,4.560651431,0.0,0.0
4906,0,New Westminster,Baker,28.18383585,4.402000212,57.42636037,2.7608827100961535
4907,1,Kelowna,Baker,45.2727332,0.807775855,76.50372632,3.6780637653846155
4908,1,New Westminster,Produce Clerk,37.59926717,6.197864643,57.94862295,2.7859914879807692
4909,1,Victoria,Meat Cutter,38.24456525,5.471178885,0.133098946,0.006398987788461538
4910,1,Agassiz,Baker,47.75236126,2.850732377,60.81271854,2.9236883913461535
4911,1,New Westminster,Produce Clerk,42.20325751,3.328777719,0.0,0.0
4912,1,Kamloops,Baker,50.84096478,6.955754347,84.11629121,4.044052462019231
4913,0,Vancouver,Meat Cutter,34.15827147,3.349079575,0.0,0.0
4914,0,Vancouver,Shelf Stocker,42.56774292,6.91515396,110.3179996,5.30374998076923
4915,0,North Vancouver,Produce Clerk,46.15399085,4.331492375,128.8976749,6.197003600961539
4916,1,Squamish,Produce Clerk,38.00514758,5.691027528,0.0,0.0
4917,1,North Vancouver,Baker,43.32983299,4.022823234,42.83346359,2.0593011341346155
4918,1,Victoria,Produce Clerk,37.10529354,1.997655535,15.57661317,0.7488756331730769
4919,1,Prince George,Baker,50.09591919,4.356502423,67.21044802,3.2312715394230773
4920,1,Port Alice,Produce Clerk,38.10263712,3.62286477,0.0,0.0
4921,0,Vancouver,Meat Cutter,43.8420843,4.964680451,79.41041124,3.817808232692308
4922,1,Prince George,Baker,53.63380371,3.699637589,98.26522658,4.724289739423077
4923,0,Kitimat,Dairy Person,44.96079705,3.655454441,75.57042909,3.63319370625
4924,1,Fort Langley,Produce Clerk,29.58608912,4.800588225,4.217828004,0.20278019250000004
4925,0,Victoria,Meat Cutter,52.37311713,5.497609979,115.8629991,5.570336495192308
4926,1,Cobble Hill,Produce Clerk,18.20472039,3.075113714,0.0,0.0
4927,1,Vancouver,Shelf Stocker,45.69464809,5.021051797,76.61803456,3.683559353846154
4928,0,Campbell River,Baker,34.87332755,5.222008662,0.0,0.0
4929,1,New Westminster,Produce Clerk,33.54826992,5.848972978,0.281374328,0.013527611923076922
4930,1,Langley,Baker,23.00959282,3.136222092,0.0,0.0
4931,0,Decker Lake,Baker,58.10918409,4.431034618,183.7175331,8.832573706730768
4932,0,Port Alice,Baker,22.49076636,2.827783733,0.0,0.0
4933,1,Vancouver,Shelf Stocker,40.26109048,5.597891617,59.81861333,2.8758948716346153
4934,1,Vancouver,Shelf Stocker,57.13554005,5.557834039,116.9331255,5.621784879807692
4935,0,Burnaby,Cashier,30.42275577,4.371652314,66.69674378,3.2065742201923078
4936,1,Nanaimo,Baker,26.90936807,3.944943454,0.0,0.0
4937,1,Vancouver,Shelf Stocker,58.32386169,3.947963216,138.5092833,6.659100158653845
4938,0,Whistler,Produce Clerk,61.02345795,5.71152855,198.7064687,9.553195610576923
4939,0,Sechelt,Baker,38.17327656,5.933335881,20.34440015,0.9780961610576921
4940,0,Trail,Baker,47.88459114,7.262199122,83.7564356,4.026751711538461
4941,1,Kamloops,Baker,41.94504499,7.43540304,35.81258873,1.7217590735576924
4942,0,Spillimacheen,Baker,36.55630469,7.625694091,22.18349199,1.0665140379807692
4943,0,Whistler,Baker,26.87009899,6.39960615,7.647349425,0.36766103004807693
4944,0,Vancouver,Shelf Stocker,31.63916855,6.336636415,9.859675001,0.4740228365865384
4945,1,Kelowna,Baker,49.77321825,1.837795461,90.37583019,4.344991836057693
4946,1,Aldergrove,Produce Clerk,44.15688308,5.907174707,48.49464816,2.3314734692307693
4947,0,Abbotsford,Shelf Stocker,32.48691738,5.747703128,6.491241894,0.31207893721153845
4948,0,Burnaby,Produce Clerk,55.59717323,3.753753172,143.810587,6.913970528846154
4949,0,Burnaby,Produce Clerk,55.48452997,4.656535306,166.11651,7.986370673076923
4950,0,Burnaby,Produce Clerk,48.00928839,6.522686786,116.8736686,5.618926375
4951,1,Quesnel,Produce Clerk,39.28458628,6.982513263,28.26075625,1.3586902043269231
4952,1,Burnaby,Cashier,49.23671496,2.725624854,135.2772449,6.503713697115384
4953,0,Sechelt,Produce Clerk,48.42677102,6.769243152,113.3003625,5.4471328125000005
4954,1,Decker Lake,Baker,48.85847149,5.35534576,76.55963027,3.680751455288461
4955,1,Victoria,Produce Clerk,41.73181904,4.406526983,46.79749011,2.2498793322115382
4956,0,Surrey,Baker,38.92904373,3.685083411,72.55158359,3.488056903365385
4957,0,Penticton,Baker,57.2069803,5.116556863,120.7676112,5.806135153846155
4958,0,New Westminster,Produce Clerk,40.97817407,6.462112936,44.48722491,2.138808889903846
4959,1,Vernon,Baker,49.64565327,3.789466502,131.8971826,6.341210701923078
4960,1,Vancouver,Meat Cutter,40.35531074,3.734711539,55.81029998,2.683187499038462
4961,0,Chilliwack,Baker,44.97269062,4.344103297,90.25220528,4.339048330769231
4962,1,Campbell River,Baker,36.12883222,5.085864011,9.016512747,0.43348618975961545
4963,0,Cranbrook,Produce Clerk,47.16849143,4.362621107,122.5912817,5.893811620192308
4964,1,Vancouver,Meat Cutter,39.33738415,4.867668773,0.0,0.0
4965,0,Jaffray,Produce Clerk,32.83047833,3.7486629,51.70300082,2.4857211932692307
4966,1,Victoria,Meat Cutter,50.81116221,3.596118687,31.7161917,1.5248169086538461
4967,1,Cranbrook,Produce Clerk,37.59266917,3.800092919,29.07397414,1.3977872182692308
4968,1,New Westminster,Baker,35.00746016,5.021677923,57.22087762,2.7510037317307696
4969,0,Vancouver,Shelf Stocker,52.28678725,5.445882123,157.7461769,7.5839508124999995
4970,0,Coquitlam,Baker,39.35347786,6.291557926,46.54603811,2.23779029375
4971,1,Ashcroft,Baker,39.38265206,6.042098008,37.41750173,1.7989183524038461
4972,0,Vancouver,Meat Cutter,35.63540737,5.721037848,34.21840976,1.6451158538461539
4973,1,Victoria,Meat Cutter,36.39343823,3.927942303,34.68086967,1.6673495033653847
4974,0,Kamloops,Baker,28.71722148,2.499341912,0.0,0.0
4975,1,Kelowna,Baker,43.99126726,4.464544342,89.66380259,4.310759739903847
4976,0,Vancouver,Shelf Stocker,47.31806254,4.122783295,80.44548372,3.867571332692308
4977,0,Sidney,Meat Cutter,55.35051476,4.967935472,95.72769979,4.6022932591346155
4978,0,Sooke,Meat Cutter,30.91349817,3.883514177,33.36406633,1.6040416504807693
4979,1,North Vancouver,Baker,23.05462856,3.745160885,0.0,0.0
4980,0,Port Coquitlam,Dairy Person,19.79942406,3.625329946,0.0,0.0
4981,0,Haney,Cashier,36.2774224,4.457025025,68.03744293,3.2710309100961537
4982,1,Coquitlam,Baker,38.39049943,4.429143033,49.95951405,2.4018997139423077
4983,1,Logan Lake,Baker,56.62842996,5.284899113,113.1196342,5.438443951923077
4984,1,Richmond,Produce Clerk,31.6110475,3.622436336,0.0,0.0
4985,1,Kamloops,Baker,51.98798201,6.153443331,53.92656705,2.5926234158653845
4986,0,Revelstoke,Baker,39.21012273,3.53584526,55.27710563,2.6575531552884617
4987,0,Courtenay,Baker,50.00303171,3.283925783,143.5080205,6.8994240625
4988,1,Port Coquitlam,Shelf Stocker,34.62872826,6.454696797,0.0,0.0
4989,1,Aldergrove,Produce Clerk,30.21806933,7.808859449,0.0,0.0
4990,1,Houston,Dairy Person,49.35246874,4.824063184,16.92129251,0.8135236783653848
4991,1,Victoria,Produce Clerk,43.48452795,5.048361732,50.92031253,2.448091948557692
4992,0,Squamish,Baker,40.59140822,5.682989829,13.61935121,0.6547765004807692
4993,0,Burnaby,Cashier,59.75568676,5.322983676,164.0407662,7.886575298076924
4994,0,Vancouver,Shelf Stocker,28.62034234,2.189514607,0.0,0.0
4995,1,Vancouver,Meat Cutter,49.07206935,3.92477161,56.38250583,2.710697395673077
4996,1,Prince George,Baker,40.95349314,6.417204571,31.32209307,1.5058698591346156
4997,0,Parksville,Baker,23.61226763,7.544977655,0.0,0.0
4998,0,Vancouver,Shelf Stocker,32.6246575,8.218734814,0.0,0.0
4999,0,Haney,Meat Cutter,53.78400421,5.075661,139.2906178,6.696664317307692
5000,0,White Rock,Cashier,45.23837967,4.102724559,96.63785377,4.646050662019231
5001,0,Whistler,Produce Clerk,34.82155123,3.939439196,69.22891986,3.3283134548076925
5002,0,White Rock,Cashier,35.52188124,3.870865484,39.83079779,1.9149422014423076
5003,0,Squamish,Baker,43.66248103,3.678131204,87.08526624,4.1867916461538455
5004,0,Creston,Baker,33.81247729,2.795167185,35.21279316,1.692922748076923
5005,1,Surrey,Produce Clerk,36.47630763,6.257116364,10.11962042,0.4865202125
5006,0,Cranbrook,Baker,51.24721706,6.063198959,105.3825498,5.066468740384615
5007,1,Grand Forks,Customer Service Manager,44.62567078,3.247430369,100.1088351,4.812924764423077
5008,1,Vancouver,Meat Cutter,36.27188246,5.788574648,15.81080443,0.7601348283653846
5009,0,Cranbrook,Produce Clerk,45.18566261,6.650144112,77.68692884,3.7349485019230766
5010,0,Vancouver,Shelf Stocker,34.32802524,5.177981083,0.0,0.0
5011,1,Duncan,Produce Clerk,52.27145545,3.915386281,110.7260368,5.323367153846155
5012,0,Fort Fraser,Produce Clerk,44.55735858,5.923707432,73.91800018,3.5537500086538465
5013,1,Penticton,Baker,26.7352331,5.864062325,0.0,0.0
5014,0,Fort Nelson,Produce Clerk,45.71898536,6.382865512,67.54423127,3.247318811057692
5015,0,Osoyoos,Baker,34.20272725,3.813719353,60.96736752,2.9311234384615386
5016,1,North Vancouver,Baker,42.03307788,6.443503811,62.25106893,2.992839852403846
5017,1,Vancouver,Cashier,46.58728303,5.400090187,51.53082338,2.4774434317307694
5018,0,Pitt Meadows,Baker,40.61373844,4.614152102,12.38509119,0.5954370764423077
5019,1,Burnaby,Cashier,62.2299868,3.325279138,183.611439,8.827473028846153
5020,0,Kelowna,Baker,37.76652266,7.084736911,6.024855167,0.2896564984134615
5021,1,Kamloops,Baker,26.42867953,4.030928253,0.0,0.0
5022,1,Penticton,Baker,49.07440722,4.438397863,114.7694013,5.517759677884615
5023,0,Burnaby,Cashier,49.41006006,4.786954645,85.7344947,4.121850706730769
5025,0,Burnaby,Produce Clerk,47.63207978,7.006283706,114.7862198,5.518568259615384
5026,0,Victoria,Meat Cutter,31.18664641,4.269370475,80.84241958,3.8866547875
5027,0,Vancouver,Cashier,26.70663961,3.871105419,0.0,0.0
5028,1,New Westminster,Produce Clerk,39.85096094,4.777379309,32.86966118,1.5802721721153847
5029,0,Vancouver,Cashier,39.02962967,5.230772039,17.95132052,0.8630442557692307
5030,1,Qualicum Beach,Baker,40.84387815,7.255286202,19.21486978,0.9237918163461539
5031,1,Nanaimo,Baker,31.53362581,6.227283063,0.0,0.0
5032,1,Vancouver,Cashier,31.9747352,5.961676515,51.009789,2.452393701923077
5033,0,Burnaby,Cashier,38.69073378,5.903356095,70.89516621,3.408421452403846
5034,0,New Westminster,Baker,46.90200663,2.623492767,87.15217879,4.190008595673077
5035,1,Prince George,Baker,50.54929531,3.439721192,126.9744907,6.104542822115385
5036,0,Courtenay,Baker,43.3986701,5.177254145,65.69975061,3.1586418562499996
5037,0,New Westminster,Produce Clerk,42.03780758,4.088176138,83.82643842,4.030117231730769
5038,1,Montney,Baker,34.5290713,1.935862418,0.0,0.0
5039,1,Port Coquitlam,Baker,47.73392331,4.596025201,133.8606705,6.435609158653846
5040,0,Vancouver,Cashier,32.59845241,3.851833946,0.0,0.0
5041,0,Mackenzie,Baker,25.22149973,4.548316323,0.0,0.0
5042,0,Decker Lake,Baker,42.86709176,5.28661642,62.90651956,3.024351901923077
5043,0,Vernon,Baker,35.59338357,4.572215616,55.33222719,2.6602032302884613
5044,1,Coquitlam,Baker,31.50172308,1.362452,0.0,0.0
5045,0,Victoria,Meat Cutter,39.3929565,5.047433938,77.48508337,3.7252443927884613
5046,1,Victoria,Meat Cutter,42.98346677,5.670664068,55.43666997,2.6652245177884613
5047,0,New Westminster,Produce Clerk,28.06250605,1.996731682,14.02853923,0.6744490014423077
5048,0,Alexis Creek,Baker,37.15617703,6.757735004,0.0,0.0
5050,1,Richmond,Produce Clerk,35.21718644,3.719920882,44.89596102,2.158459664423077
5051,1,Coquitlam,Produce Clerk,39.78256301,5.92430723,45.97664392,2.210415573076923
5052,1,Spences Bridge,Cashier,33.36042785,4.288352345,0.0,0.0
5053,1,Victoria,Produce Clerk,43.44233562,5.450548151,67.22329461,3.231889163942307
5054,1,Burnaby,Produce Clerk,40.74866332,1.184086885,32.14736278,1.5455462875000001
5055,1,Vancouver,Cashier,49.44882525,3.424920423,76.43034843,3.674535982211538
5056,0,Terrace,Dairy Person,22.69466843,5.642982735,0.0,0.0
5057,0,Vancouver,Cashier,41.87576756,3.621142272,58.71716801,2.8229407697115385
5058,1,Vancouver,Cashier,48.3731078,4.13737478,85.29541168,4.100740946153846
5059,1,Burnaby,Cashier,51.01035789,5.932458947,85.77876286,4.1239789836538465
5060,0,Decker Lake,Baker,25.49856878,3.626288357,51.04130337,2.453908815865385
5061,0,Burnaby,Cashier,42.10168358,4.92093151,75.82543666,3.645453685576923
5062,0,Victoria,Meat Cutter,24.67279,5.366942212,0.0,0.0
5063,0,Francois Lake,Baker,25.69161006,2.991035178,0.0,0.0
5064,0,West Vancouver,Produce Clerk,36.8507775,7.246854802,13.04811183,0.6273130687499999
5065,1,Lakeview Heights,Baker,44.66896336,3.630064737,31.76103815,1.5269729879807692
5066,1,Langley,Produce Clerk,38.41168305,5.494778793,87.99300219,4.230432797596154
5067,1,Nanaimo,Baker,38.06608293,5.719621362,45.27774842,2.1768148278846153
5068,1,New Westminister,Produce Clerk,28.49686584,0.78658575,0.0,0.0
5069,1,Port Hardy,Baker,46.60279129,6.7009619,50.60463824,2.4329153
5070,0,Vancouver,Cashier,44.67755376,2.915989216,90.33658025,4.343104819711539
5071,0,Vancouver,Meat Cutter,30.98718357,4.243959259,0.0,0.0
5072,1,Aldergrove,Baker,39.74101584,1.443066159,46.47769022,2.2345043374999998
5073,1,New Westminster,Baker,34.20272258,4.099240513,59.00276092,2.8366711980769233
5074,0,Parksville,Baker,42.31661683,5.941677465,47.0812607,2.2635221490384616
5075,1,Victoria,Meat Cutter,41.22503592,4.266206057,47.8516254,2.3005589134615385
5076,1,Vancouver,Meat Cutter,51.98095879,6.908172371,77.85639145,3.7430957427884617
5077,1,North Vancouver,Produce Clerk,47.27304943,5.301769824,85.28933682,4.100448885576923
5078,0,Victoria,Meat Cutter,28.69179406,1.568797766,10.21863121,0.4912803466346154
5079,1,Vancouver,Meat Cutter,44.20017947,4.180809988,89.6645079,4.3107936490384615
5080,1,Surrey,Baker,51.39123501,3.909456925,116.5420115,5.602981322115385
5081,0,Vancouver,Meat Cutter,40.30728744,2.851048199,71.72053398,3.4481025951923074
5082,0,Vancouver,Meat Cutter,29.32311023,5.773257981,30.11064492,1.4476271596153845
5083,1,Vancouver,Meat Cutter,48.64317995,4.502777675,43.85327129,2.1083303504807693
5084,1,Vancouver,Meat Cutter,47.02732713,6.068107748,16.65198428,0.8005761673076924
5085,1,Gibsons,Baker,46.40526364,2.76557863,79.55719764,3.824865271153846
5086,1,Cobble Hill,Meat Cutter,31.08324473,5.988494455,0.0,0.0
5087,1,Golden,Produce Clerk,39.27044822,3.758509438,7.671844929,0.36883869850961537
5088,0,North Vancouver,Produce Clerk,37.44507973,2.298991781,34.55009576,1.6610622961538462
5089,0,Mcleese Lake,Baker,52.65746464,8.550129192,139.9455277,6.728150370192308
5090,0,Duncan,Baker,47.51173248,8.010657446,73.96230644,3.555880117307693
5091,0,Prince George,Produce Clerk,39.87554985,3.870538831,30.45906246,1.4643780028846154
5092,0,Prince George,Baker,37.48069993,7.149784961,49.38780306,2.374413608653846
5093,0,Vancouver,Cashier,29.0903506,2.741055863,38.43800392,1.8479809576923079
5094,1,Golden,Produce Clerk,53.94771613,5.27068251,108.0755127,5.195938110576924
5095,0,Richmond,Baker,46.35042006,7.123547015,94.91717172,4.563325563461539
5096,0,Vancouver,Meat Cutter,30.03090916,4.821799902,0.0,0.0
5097,0,Duncan,Produce Clerk,30.41643676,9.376317833,37.47324512,1.8015983230769232
5098,1,West Vancouver,Produce Clerk,57.18374385,1.894725591,150.1618527,7.219319841346154
5099,1,Victoria,Produce Clerk,35.91413383,5.531244242,16.66140061,0.8010288754807693
5100,0,Victoria,Meat Cutter,41.01960725,4.300505453,53.20243928,2.5578095807692307
5101,0,Vancouver,Cashier,38.72876912,3.778748909,34.86742353,1.6763184389423078
5102,0,Coquitlam,Baker,40.43597818,4.332038832,51.0701359,2.4552949951923075
5103,0,Vananda,Baker,52.40907594,3.943557642,144.7349625,6.958411658653846
5104,1,New Westminster,Produce Clerk,35.30835869,4.408157361,33.99182383,1.6342222995192306
5105,0,Vancouver,Cashier,33.10241463,5.148702254,1.860042906,0.08942513971153847
5106,0,New Westminster,Baker,44.31611496,3.695549664,72.73067719,3.496667172596154
5107,1,Burnaby,Cashier,38.32586249,1.79932297,38.31001269,1.841827533173077
5108,0,Fort St John,Baker,42.36264128,3.566473345,33.73354153,1.6218048812499997
5109,1,Iskut,Dairy Person,28.63870389,3.277288718,0.0,0.0
5110,0,New Westminster,Baker,53.66725328,7.04526414,80.11866175,3.8518587379807694
5111,0,Willow Point,Baker,23.29326874,2.652063308,0.0,0.0
5112,1,Vancouver,Meat Cutter,28.6029106,6.897436098,0.0,0.0
5113,1,Oyster River,Baker,36.38314382,2.713505383,82.16363233,3.9501746312500003
5114,0,Penticton,Baker,36.61573424,5.413782616,87.46801748,4.205193148076923
5115,1,Richmond,Produce Clerk,44.92894539,6.271992322,61.9050748,2.9762055192307693
5116,0,New Westminster,Baker,39.33586543,2.222927041,74.81633796,3.596939325
5117,1,Vancouver,Cashier,41.05137203,4.056066131,77.70106537,3.7356281427884617
5118,0,Victoria,Meat Cutter,40.34898922,6.461151408,12.38164472,0.5952713807692308
5119,0,Burnaby,Cashier,39.63975294,5.397919964,33.06572753,1.5896984389423077
5120,1,Fauquier,Baker,49.79241797,7.162297165,80.19759765,3.855653733173077
5121,0,New Westminister,Meat Cutter,42.17190988,2.294714,73.07878167,3.513402964903846
5122,0,Burnaby,Cashier,48.63240246,5.661074002,91.76233545,4.411650742788462
5123,0,Vernon,Baker,45.75589031,4.755965458,107.7235226,5.179015509615384
5124,1,Vancouver,Cashier,48.83938528,1.79309452,40.66933824,1.9552566461538463
5125,1,Haney,Dairy Person,47.00886294,3.673272458,44.77634208,2.152708753846154
5126,1,Sayward,Baker,34.16699233,3.785538568,46.36228703,2.2289561072115385
5127,1,West Vancouver,Baker,54.56810907,3.847890925,116.2056713,5.586811120192308
5129,0,Vancouver,Cashier,27.69313569,5.067935815,0.0,0.0
5130,0,Vancouver,Cashier,43.09946898,5.256119551,90.73875672,4.362440226923077
5131,1,Vancouver,Cashier,45.35247084,5.284837544,44.90745354,2.159012189423077
5132,0,New Westminster,Baker,26.43452892,5.504449069,11.7636396,0.5655595961538461
5133,0,Victoria,Meat Cutter,32.06226587,5.23934879,41.22688158,1.982061614423077
5134,1,Surrey,Baker,57.88067802,3.719308983,110.8971595,5.331594206730769
5135,0,Salmon Arm,Baker,50.45648537,3.056838152,79.57288682,3.8256195586538455
5136,0,Burnaby,Cashier,32.08617533,2.973104078,5.739987663,0.2759609453365384
5137,1,Vancouver,Cashier,39.83735306,4.768711637,21.37781122,1.0277793855769233
