CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Exited,Type
15759290,620.0,Spain,1.0,29,9,0.0,2,13133.88,0,test
15651664,615.0,France,0.0,61,1,104267.7,1,62845.64,1,train
15795132,735.0,France,0.0,25,3,91718.8,1,28411.23,0,train
15811565,705.0,Spain,0.0,47,3,63488.7,1,28640.92,1,test
15713774,644.0,Spain,0.0,46,6,12459.19,1,156787.34,1,train
15691840,505.0,Germany,0.0,37,6,159863.9,2,125307.87,0,train
15682021,471.0,Germany,1.0,23,6,104592.55,2,131736.23,0,test
15612931,722.0,Spain,0.0,50,4,132088.59,1,128262.14,0,train
15676707,577.0,Spain,0.0,39,4,0.0,2,91366.42,0,train
15601383,744.0,Spain,1.0,44,5,120654.68,1,82290.81,0,test
15662662,573.0,France,0.0,30,6,0.0,2,66190.21,0,train
15752694,653.0,France,0.0,32,4,83772.95,1,23920.65,0,train
15590683,660.0,France,0.0,31,6,172325.67,1,45438.38,0,test
15773591,787.0,France,1.0,46,7,117685.31,2,93360.35,0,train
15723620,617.0,France,1.0,41,7,0.0,2,14496.67,0,train
15671779,567.0,France,1.0,39,5,0.0,2,168521.72,0,test
15672966,682.0,Spain,0.0,64,9,0.0,2,103318.44,0,train
15624667,684.0,France,1.0,35,6,135871.5,1,87219.41,0,train
15812888,447.0,France,1.0,41,3,0.0,4,197490.39,1,test
15724154,625.0,Germany,0.0,49,4,128504.76,1,126812.63,1,train
15749540,585.0,France,1.0,36,7,0.0,2,94283.09,0,train
15621063,516.0,France,0.0,42,8,56228.25,1,46857.52,0,test
15661626,732.0,Germany,0.0,45,6,98792.4,1,81491.7,1,train
15698703,628.0,Germany,1.0,40,5,181768.32,2,129107.97,0,train
15801431,682.0,Spain,0.0,48,9,101198.01,1,49732.9,0,test
15649451,746.0,France,1.0,25,9,0.0,2,88728.47,0,train
15626156,655.0,France,0.0,60,3,0.0,2,86981.45,0,train
15606158,644.0,France,0.0,39,9,0.0,1,3740.93,0,test
15589496,778.0,France,1.0,34,5,139064.06,2,67949.32,0,train
15730345,617.0,France,0.0,35,2,104508.1,1,147636.46,0,train
15572038,660.0,Germany,1.0,35,9,113948.58,1,188891.96,1,test
15643439,537.0,France,1.0,47,10,0.0,2,25482.62,0,train
15604158,554.0,France,0.0,39,10,0.0,2,18391.93,0,train
15657396,806.0,France,1.0,31,9,0.0,2,140168.36,0,test
15709478,611.0,Germany,1.0,37,1,117524.72,2,161064.29,0,train
15628824,665.0,France,0.0,37,5,160389.82,1,183542.08,0,train
15814519,648.0,France,0.0,37,7,0.0,2,194238.92,0,test
15636520,692.0,France,1.0,27,1,125547.53,1,7900.46,0,train
15794414,507.0,Spain,1.0,46,6,92783.68,1,51424.29,0,train
15643671,696.0,Germany,1.0,49,5,97036.22,2,152450.84,1,test
15700650,681.0,France,1.0,34,3,0.0,2,55816.2,0,train
15680224,687.0,France,0.0,26,6,0.0,2,32909.13,0,train
15784286,641.0,Spain,1.0,40,5,102145.13,1,100637.07,0,test
15693996,507.0,France,0.0,33,1,113452.66,1,142911.99,0,train
15764343,688.0,Spain,0.0,46,8,155681.72,1,26287.21,0,train
15704168,535.0,Germany,1.0,38,8,127475.24,1,60775.76,1,test
15680197,701.0,France,1.0,41,10,0.0,2,146257.77,0,train
15633729,488.0,France,1.0,43,10,112751.13,1,28332.0,0,train
15577683,539.0,France,0.0,29,4,0.0,2,100919.19,0,test
15800746,674.0,France,1.0,45,7,144889.18,1,102591.9,1,train
15788686,538.0,Spain,1.0,40,8,0.0,2,25554.4,0,train
15742798,829.0,France,0.0,22,7,150126.44,1,152107.93,1,test
15596647,768.0,France,1.0,54,8,69712.74,1,69381.05,0,train
15756070,585.0,Spain,0.0,44,4,0.0,2,101728.46,0,train
15775116,581.0,France,1.0,31,3,0.0,2,89040.61,0,test
15575428,682.0,Germany,0.0,35,2,117438.92,2,16910.98,0,train
15654074,653.0,France,1.0,38,8,119315.75,1,150468.35,0,train
15695872,712.0,France,0.0,30,1,89571.59,1,177613.19,0,test
15568885,620.0,Germany,0.0,34,8,102251.57,1,120672.09,0,train
15725036,709.0,France,1.0,42,9,118546.71,1,77142.85,0,train
15632665,832.0,France,1.0,61,2,0.0,1,127804.66,1,test
15571476,635.0,Spain,1.0,38,0,103257.14,1,158344.63,0,train
15776850,749.0,Spain,0.0,43,1,124209.02,1,167179.48,0,train
15623649,629.0,Spain,1.0,32,3,0.0,2,15404.64,0,test
15751131,836.0,Spain,0.0,41,7,150302.84,1,156036.19,0,train
15688128,542.0,Spain,1.0,34,8,108653.93,1,144725.14,0,train
15678412,645.0,France,0.0,45,8,85325.93,1,22558.74,0,test
15770291,844.0,France,0.0,29,8,0.0,2,147342.03,0,train
15583392,747.0,Germany,1.0,37,9,135776.36,3,85470.45,1,train
15690731,645.0,France,1.0,40,6,131411.24,1,194656.11,0,test
15697948,752.0,Spain,0.0,36,3,0.0,2,48505.1,0,train
15608328,760.0,Spain,0.0,41,6,0.0,2,101491.23,0,train
15766378,714.0,Germany,0.0,45,9,106431.97,2,164117.69,0,test
15600813,717.0,France,1.0,50,9,90305.76,1,124626.57,0,train
15706217,645.0,Germany,1.0,28,7,117466.03,2,34490.06,0,train
15601417,681.0,France,1.0,32,3,148884.47,2,90967.37,0,test
15610972,681.0,Germany,0.0,44,4,91115.76,2,24208.84,1,train
15674620,679.0,Germany,0.0,37,8,77373.87,2,174873.09,0,train
15785350,528.0,Spain,1.0,23,7,104744.89,1,170262.97,0,test
15749119,710.0,France,0.0,31,3,0.0,2,112289.06,0,train
15756535,733.0,Germany,1.0,39,5,91538.51,1,93783.0,0,train
15700965,724.0,France,0.0,32,6,0.0,2,150026.79,0,test
15791851,726.0,France,0.0,34,0,185734.75,1,102036.82,0,train
15717156,520.0,France,1.0,30,3,143396.54,2,898.51,0,train
15740846,556.0,France,1.0,40,5,125909.85,1,95124.4,0,test
15573284,579.0,France,0.0,45,2,0.0,2,11514.39,0,train
15729083,674.0,France,1.0,36,2,154525.7,1,27468.72,0,train
15611612,570.0,France,0.0,29,0,0.0,1,37092.43,0,test
15694381,631.0,France,1.0,51,8,100654.8,1,171587.9,0,train
15651737,623.0,Spain,1.0,44,1,83325.77,1,80828.78,0,train
15663168,665.0,France,1.0,35,8,110934.54,1,169287.99,0,test
15643426,523.0,Spain,0.0,36,8,113680.54,1,13197.44,0,train
15618245,706.0,Germany,1.0,31,1,117020.08,2,54439.53,0,train
15717527,619.0,France,0.0,49,9,145359.99,1,38186.85,0,test
15793478,593.0,Germany,0.0,39,8,151391.68,1,27274.6,1,train
15642248,608.0,Spain,1.0,66,8,123935.35,1,65758.19,0,train
15640377,526.0,France,0.0,36,0,0.0,2,97767.63,0,test
15723950,684.0,Spain,1.0,40,2,70291.02,1,115468.84,1,train
15590327,604.0,Germany,0.0,42,10,166031.45,1,98293.14,0,train
15706199,636.0,Germany,1.0,36,6,96643.32,1,182059.28,0,test
15671514,669.0,Spain,0.0,33,8,0.0,2,128538.05,0,train
15727041,624.0,France,1.0,71,7,0.0,2,108841.83,0,train
15738063,631.0,France,1.0,29,2,0.0,2,18581.84,0,test
15711733,753.0,France,1.0,48,4,0.0,2,146821.42,0,train
15652320,588.0,France,1.0,40,5,0.0,2,100727.68,0,train
15634180,729.0,Germany,1.0,26,4,97268.1,2,39356.38,0,test
15694566,602.0,France,0.0,42,10,0.0,2,169921.11,1,train
15726103,689.0,Germany,0.0,55,1,76296.81,1,42364.75,1,train
15646351,486.0,Spain,1.0,27,7,0.0,2,28823.04,0,test
15730044,809.0,Germany,0.0,42,6,64497.94,3,182436.81,1,train
15795186,562.0,France,1.0,38,5,0.0,1,115700.2,0,train
15784890,763.0,Spain,0.0,32,8,0.0,2,16725.53,0,test
15694125,669.0,France,1.0,57,5,0.0,2,56875.76,0,train
15565891,709.0,France,1.0,39,8,0.0,2,56214.09,0,train
15674254,554.0,Spain,0.0,45,4,0.0,2,193412.05,0,test
15775206,699.0,France,1.0,37,10,0.0,2,83263.04,0,train
15797627,732.0,Spain,1.0,54,0,134249.7,1,13404.4,0,train
15649853,625.0,France,0.0,45,3,0.0,1,184474.15,1,test
15610379,599.0,France,1.0,30,9,105443.68,1,121124.53,0,train
15659800,584.0,Spain,0.0,50,1,0.0,1,152567.75,1,train
15716236,499.0,France,1.0,35,10,0.0,2,10722.54,0,test
15672053,526.0,Spain,1.0,38,2,0.0,2,58010.98,0,train
15663933,625.0,Germany,0.0,35,5,86147.46,2,163440.8,1,train
15814236,537.0,Spain,0.0,38,1,96939.06,1,102606.92,0,test
15583597,696.0,Spain,1.0,47,1,106758.6,1,80591.18,0,train
15607395,679.0,France,0.0,33,9,112528.65,2,177362.45,0,train
15694556,684.0,France,1.0,60,2,116563.58,1,120257.7,1,test
15744109,850.0,France,1.0,32,4,0.0,1,180622.02,0,train
15800688,495.0,Spain,0.0,42,7,0.0,2,130404.53,0,train
15810878,537.0,Spain,0.0,38,6,141786.78,1,147797.54,0,test
15587835,850.0,France,1.0,41,3,136416.82,1,57844.26,0,train
15763515,513.0,France,1.0,30,5,0.0,2,162523.66,0,train
15725882,618.0,Germany,0.0,40,1,133245.52,2,54495.82,0,test
15788022,802.0,Germany,0.0,41,4,90757.64,2,169183.66,0,train
15663917,547.0,France,1.0,43,1,92350.36,1,80262.91,0,train
15656865,613.0,Germany,1.0,69,9,78778.49,1,8751.59,0,test
15667971,592.0,Germany,0.0,34,6,102143.93,2,102628.98,0,train
15800366,546.0,France,1.0,29,5,0.0,1,94823.95,0,train
15717231,721.0,Germany,1.0,37,4,98459.6,1,90821.66,0,test
15643188,671.0,Germany,0.0,47,7,114603.76,2,153194.32,1,train
15671351,624.0,Spain,1.0,35,2,0.0,2,87310.59,0,train
15573628,751.0,Germany,0.0,51,7,148074.79,1,146411.41,1,test
15698953,636.0,Spain,1.0,36,1,0.0,3,74048.1,1,train
15753888,607.0,Spain,0.0,62,8,108004.64,1,23386.77,1,train
15737961,509.0,Germany,0.0,29,0,107712.57,2,92898.17,0,test
15801701,653.0,Spain,1.0,35,9,0.0,2,45956.05,0,train
15684419,709.0,Spain,0.0,37,8,0.0,3,71738.56,0,train
15794266,559.0,France,1.0,32,9,145303.52,1,103560.98,0,test
15810711,684.0,Germany,1.0,37,4,138476.41,2,52367.29,0,train
15771270,635.0,France,0.0,27,8,127471.56,1,152916.05,1,train
15607786,709.0,France,1.0,26,6,156551.63,1,4410.77,0,test
15624519,656.0,Germany,0.0,49,9,97092.87,1,74771.22,1,train
15799910,793.0,France,1.0,32,2,0.0,2,193817.63,1,train
15602479,609.0,Spain,1.0,37,5,129312.79,1,26793.82,0,test
15617419,618.0,Germany,0.0,29,10,100315.1,2,32526.64,0,train
15657603,850.0,France,0.0,35,6,81684.97,1,824.0,0,train
15570379,669.0,Spain,1.0,51,3,88827.53,1,85250.77,1,test
15772996,594.0,Germany,1.0,40,0,152092.44,2,83508.93,0,train
15729574,616.0,Spain,1.0,71,4,0.0,2,173599.38,0,train
15737267,676.0,France,0.0,49,1,0.0,1,79342.31,1,test
15799128,608.0,Spain,0.0,38,9,102406.76,1,57600.66,0,train
15813327,710.0,France,1.0,21,4,109130.96,2,56191.99,0,train
15711921,695.0,France,1.0,29,5,0.0,2,6770.44,0,test
15654300,530.0,Germany,1.0,33,9,75242.28,1,101694.67,0,train
15569945,509.0,Spain,1.0,29,1,0.0,2,69113.14,0,train
15569666,517.0,France,0.0,45,4,0.0,1,172674.36,1,test
15681887,758.0,Germany,1.0,33,0,129142.54,2,26606.28,0,train
15608873,665.0,France,1.0,51,2,0.0,1,53353.36,0,train
15762091,631.0,Germany,0.0,22,6,139129.92,1,63747.51,0,test
15722053,576.0,Spain,1.0,33,3,0.0,2,190112.05,0,train
15782100,544.0,Spain,1.0,22,3,66483.32,1,110317.39,0,train
15765300,596.0,Germany,1.0,40,5,62389.03,3,148623.43,1,test
15743570,481.0,France,0.0,34,5,0.0,2,125253.46,0,train
15608541,498.0,France,1.0,46,1,91857.66,1,101954.78,1,train
15750671,512.0,Spain,1.0,31,6,0.0,2,168462.26,0,test
15813659,594.0,France,0.0,56,7,0.0,1,26215.85,1,train
15757867,570.0,France,0.0,30,10,176173.52,1,97045.32,1,train
15652914,721.0,Spain,1.0,38,7,0.0,1,53534.8,0,test
15723818,453.0,France,0.0,37,4,131834.76,2,8949.2,0,train
15713819,562.0,France,1.0,48,3,92347.96,1,163116.75,0,train
15656484,682.0,France,1.0,40,4,0.0,2,140745.91,0,test
15778515,748.0,France,1.0,40,3,95297.11,1,171515.84,0,train
15803840,729.0,France,0.0,32,9,0.0,2,150803.44,0,train
15735339,663.0,France,1.0,39,4,0.0,1,76884.05,0,test
15600392,735.0,France,0.0,53,8,123845.36,2,170454.93,1,train
15625740,627.0,Germany,1.0,62,3,143426.34,2,143104.3,0,train
15663817,713.0,France,1.0,46,5,0.0,1,55701.62,0,test
15734461,562.0,Germany,1.0,31,2,112708.2,1,186370.3,0,train
15780142,632.0,France,1.0,43,2,100013.51,1,24275.32,0,train
15709920,479.0,France,0.0,33,2,208165.53,1,50774.81,1,test
15684248,658.0,Spain,1.0,21,7,0.0,2,154279.87,0,train
15643158,598.0,France,0.0,40,9,0.0,1,68462.59,1,train
15693902,597.0,France,1.0,19,2,0.0,2,91036.74,0,test
15578307,512.0,France,0.0,33,6,121685.31,2,83681.97,0,train
15585379,704.0,France,1.0,39,2,111525.02,1,199484.96,0,train
15758510,474.0,France,1.0,26,6,0.0,2,152491.22,0,test
15692918,604.0,Germany,1.0,36,10,113546.3,1,134875.37,0,train
15705301,683.0,France,1.0,41,6,95696.52,2,184366.14,0,train
15718231,537.0,France,1.0,28,0,88963.31,2,189839.93,0,test
15567991,794.0,Spain,1.0,31,0,144880.34,2,175643.44,0,train
15772650,732.0,France,1.0,55,9,136576.02,1,3268.17,1,train
15574795,495.0,France,0.0,38,2,63093.01,1,47089.72,0,test
15706036,552.0,Germany,1.0,38,10,132271.12,2,46562.02,0,train
15723856,602.0,France,0.0,29,3,88814.4,2,62487.97,0,train
15812920,607.0,Germany,1.0,40,5,90594.55,1,181598.25,0,test
15691287,675.0,Germany,0.0,33,0,141816.25,1,64815.05,1,train
15804797,443.0,France,0.0,54,3,138547.97,1,70196.23,1,train
15708650,727.0,France,0.0,31,2,52192.08,2,160383.47,0,test
15712777,482.0,France,1.0,38,4,124976.19,1,35848.12,0,train
15786469,686.0,France,0.0,34,1,0.0,2,87278.48,0,train
15669219,588.0,Germany,1.0,35,3,104356.38,1,94498.82,0,test
15641004,605.0,Spain,0.0,48,10,150315.92,1,133486.36,0,train
15648067,583.0,France,1.0,39,1,129299.28,2,73107.6,0,train
15704014,738.0,Germany,1.0,37,7,140950.92,2,195333.98,0,test
15645136,744.0,Spain,1.0,30,1,128065.12,1,121525.48,0,train
15709604,781.0,France,1.0,23,2,107433.48,1,173843.21,0,train
15713637,699.0,France,1.0,34,2,117468.67,1,185227.42,0,test
15793901,639.0,France,0.0,27,2,0.0,2,125244.18,0,train
15569759,583.0,France,0.0,27,4,0.0,3,163113.41,0,train
15712930,587.0,France,1.0,42,1,0.0,1,123006.91,0,test
15586504,694.0,France,1.0,40,9,0.0,2,40463.03,0,train
15677317,570.0,France,0.0,29,4,153040.03,1,131363.57,1,train
15664270,692.0,Germany,1.0,45,6,142084.04,4,188305.85,1,test
15731519,511.0,France,0.0,30,5,0.0,2,143994.86,0,train
15745623,788.0,France,1.0,32,4,112079.58,1,89368.59,0,train
15813862,526.0,Spain,1.0,66,7,132044.6,2,158365.89,0,test
15641934,749.0,Spain,0.0,46,9,66582.81,1,78753.12,1,train
15713043,691.0,France,0.0,33,6,0.0,2,100408.31,0,train
15700749,481.0,France,0.0,39,6,0.0,1,24677.54,0,test
15697567,752.0,France,1.0,33,4,0.0,2,39570.78,0,train
15715414,658.0,France,0.0,38,6,102895.1,1,155665.76,0,train
15639530,679.0,Spain,1.0,42,2,0.0,1,168294.27,0,test
15726058,754.0,Germany,1.0,27,7,117578.35,2,87908.01,0,train
15725665,679.0,France,1.0,47,10,198546.1,2,191198.92,1,train
15698872,633.0,Spain,0.0,39,2,0.0,2,191207.03,0,test
15812184,674.0,France,0.0,31,1,0.0,1,128954.05,0,train
15742609,600.0,Germany,1.0,28,2,116623.31,1,59905.29,0,train
15815043,645.0,Spain,1.0,49,8,0.0,2,162012.6,0,test
15640648,698.0,France,1.0,36,6,0.0,2,19231.98,0,train
15627203,508.0,Spain,1.0,54,10,0.0,1,175749.36,0,train
15786196,555.0,France,0.0,44,3,105770.7,3,60533.96,1,test
15612095,751.0,France,0.0,48,9,0.0,1,137508.42,1,train
15674368,738.0,France,0.0,39,1,94435.45,2,189430.86,0,train
15783477,706.0,Germany,0.0,39,8,112889.91,1,6723.66,0,test
15757559,595.0,France,0.0,53,7,0.0,2,41371.68,1,train
15591036,577.0,Germany,0.0,43,3,127940.47,1,125140.72,1,train
15761241,578.0,Germany,0.0,36,8,129745.1,1,143683.75,0,test
15695078,699.0,France,1.0,32,3,0.0,2,170770.44,0,train
15645744,826.0,France,0.0,30,5,0.0,2,157397.57,0,train
15566988,656.0,Germany,0.0,46,7,141535.52,1,50595.15,1,test
15749300,556.0,France,0.0,47,2,139914.27,1,50390.98,0,train
15594340,569.0,France,1.0,41,4,120243.49,1,163150.03,1,train
15607065,765.0,France,1.0,34,9,91835.16,1,138280.17,0,test
15778089,544.0,Spain,1.0,37,2,0.0,2,135067.02,0,train
15773723,588.0,Spain,0.0,22,9,67178.19,1,163534.75,1,train
15697035,740.0,Spain,0.0,31,8,0.0,2,86657.48,0,test
15679668,850.0,Spain,1.0,38,7,115378.94,1,162087.82,0,train
15709861,766.0,Germany,1.0,30,4,127786.28,2,28879.3,0,train
15791958,849.0,France,0.0,41,6,0.0,2,169203.51,1,test
15791030,612.0,France,0.0,33,0,64900.32,2,102426.12,0,train
15695339,517.0,Germany,1.0,53,0,109172.88,1,54676.1,1,train
15658813,645.0,France,0.0,55,7,0.0,2,18369.33,0,test
15715709,696.0,Germany,1.0,43,4,114091.38,1,159888.1,0,train
15722533,716.0,France,0.0,40,3,0.0,2,167636.15,0,train
15683118,590.0,France,1.0,32,9,0.0,2,138889.15,0,test
15672798,656.0,France,0.0,45,7,145933.27,1,199392.14,0,train
15680112,473.0,Germany,0.0,35,7,131504.73,1,189560.43,0,train
15714575,742.0,Germany,0.0,44,8,107926.02,1,17375.27,1,test
15806808,834.0,Germany,0.0,57,8,112281.6,3,140225.14,1,train
15590637,721.0,France,1.0,41,7,0.0,2,61018.85,0,train
15657535,590.0,Spain,1.0,29,10,0.0,1,51907.72,1,test
15696141,516.0,Spain,0.0,31,7,0.0,1,47018.75,0,train
15811947,850.0,France,1.0,33,0,124781.67,1,33700.52,0,train
15649024,748.0,France,0.0,39,9,132865.56,1,59636.43,1,test
15594928,798.0,Germany,0.0,38,4,129055.13,1,157147.59,0,train
15765532,612.0,Germany,1.0,76,6,96166.88,1,191393.26,0,train
15741719,540.0,France,0.0,40,3,165298.12,1,199862.75,0,test
15665629,719.0,Spain,0.0,33,7,0.0,2,20016.59,0,train
15728917,598.0,France,1.0,48,6,120682.53,1,30635.52,1,train
15762993,796.0,Spain,1.0,32,5,102773.15,2,117832.88,0,test
15571193,579.0,Germany,1.0,42,0,144386.32,1,22497.1,1,train
15653521,850.0,Germany,0.0,40,7,104449.8,1,747.88,0,train
15802220,599.0,Spain,1.0,35,6,137102.65,1,76870.81,0,test
15644132,724.0,France,0.0,30,9,142475.87,1,107848.24,0,train
15600832,508.0,France,0.0,43,9,0.0,1,103726.71,0,train
15797919,773.0,Spain,1.0,37,2,103195.2,2,178268.36,0,test
15603743,526.0,France,1.0,28,1,112070.44,1,126281.83,0,train
15579714,542.0,France,0.0,29,7,0.0,2,196651.72,0,train
15634295,470.0,France,1.0,35,1,96473.59,1,5962.3,0,test
15786680,805.0,Spain,1.0,37,5,0.0,2,21928.81,0,train
15623499,548.0,Germany,1.0,49,9,108437.89,1,127022.87,1,train
15691823,672.0,France,1.0,37,5,153195.59,1,162763.01,0,test
15809279,773.0,France,1.0,45,8,96877.21,1,113950.51,0,train
15758039,614.0,France,1.0,44,6,0.0,2,104930.46,0,train
15807163,537.0,France,0.0,38,10,0.0,1,52337.97,1,test
15631639,704.0,France,0.0,40,6,95452.89,1,179964.55,0,train
15713770,586.0,Spain,1.0,41,3,63873.56,1,83753.64,0,train
15698167,677.0,France,0.0,24,0,148298.59,2,182913.95,0,test
15781710,558.0,Spain,0.0,31,7,0.0,2,166720.28,0,train
15801296,634.0,Germany,0.0,37,7,143258.85,2,192721.98,0,train
15704378,655.0,Germany,1.0,37,9,121342.24,1,180241.44,0,test
15767891,619.0,Germany,0.0,28,6,99152.73,2,48475.12,0,train
15640667,662.0,France,0.0,41,4,0.0,2,126551.48,0,train
15702145,705.0,Spain,1.0,33,7,68423.89,1,64872.55,0,test
15679738,527.0,Spain,0.0,35,8,0.0,1,98031.53,1,train
15636634,630.0,Germany,0.0,25,7,79656.81,1,93524.22,0,train
15809227,850.0,France,1.0,35,2,0.0,2,56991.66,0,test
15601811,668.0,France,0.0,53,10,110240.04,1,183980.56,1,train
15625494,573.0,France,0.0,32,9,125321.84,2,130234.63,0,train
15723737,680.0,France,1.0,27,3,0.0,1,32454.26,0,test
15682955,758.0,France,0.0,32,2,84378.9,1,75396.43,0,train
15758856,597.0,France,1.0,45,7,0.0,2,167756.45,0,train
15746065,580.0,Germany,1.0,35,10,136281.41,2,24799.47,0,test
15783865,622.0,France,1.0,59,5,119380.37,1,60429.43,0,train
15745455,638.0,Germany,1.0,62,4,108716.59,2,74241.09,0,train
15583033,640.0,France,0.0,20,4,0.0,2,78310.82,0,test
15644212,644.0,Spain,1.0,28,0,0.0,2,119419.37,0,train
15735688,753.0,France,0.0,31,6,106596.29,1,91305.77,0,train
15658577,629.0,France,0.0,37,10,99546.25,3,25136.95,1,test
15606887,775.0,France,0.0,30,5,0.0,1,193880.6,1,train
15783026,701.0,France,0.0,41,2,0.0,1,47856.78,0,train
15579892,708.0,Spain,1.0,19,7,112615.86,1,4491.77,0,test
15802088,521.0,Spain,0.0,22,10,0.0,1,101311.95,0,train
15589323,636.0,France,0.0,24,9,0.0,2,38830.72,0,train
15636395,529.0,France,0.0,31,5,0.0,2,26817.23,0,test
15712772,757.0,France,1.0,28,3,75381.15,1,199727.72,0,train
15700937,767.0,Spain,0.0,24,5,0.0,2,67445.85,0,train
15766659,525.0,Spain,1.0,33,5,0.0,2,161002.29,0,test
15814033,759.0,Spain,1.0,38,1,0.0,2,20778.39,0,train
15783007,520.0,Germany,0.0,45,1,123086.39,1,41042.4,1,train
15654183,738.0,France,0.0,26,3,0.0,2,67484.16,0,test
15609899,548.0,Spain,1.0,37,4,0.0,1,121763.68,0,train
15747323,535.0,Spain,1.0,48,9,109472.47,1,157358.43,1,train
15582591,615.0,Spain,1.0,59,4,155766.05,1,110275.17,0,test
15738835,850.0,Germany,1.0,38,7,101985.81,2,43801.27,0,train
15782404,487.0,France,0.0,34,2,96019.5,1,9085.0,0,train
15697480,731.0,France,1.0,30,7,0.0,2,143086.09,0,test
15697045,726.0,Spain,0.0,35,9,0.0,2,100556.98,0,train
15781234,609.0,France,0.0,35,2,147900.43,1,140000.29,0,train
15579891,714.0,France,1.0,52,4,100755.66,1,186775.25,0,test
15805690,694.0,Spain,0.0,35,7,0.0,1,133570.43,1,train
15612139,786.0,France,0.0,33,0,83036.05,1,154990.58,1,train
15568834,698.0,Spain,1.0,27,6,125427.37,2,27654.44,0,test
15709917,601.0,France,0.0,46,3,98202.76,1,137763.93,0,train
15718843,769.0,Spain,1.0,41,1,72509.91,1,25723.73,0,train
15799494,850.0,Germany,1.0,44,3,140393.65,2,186285.52,0,test
15673439,646.0,Spain,0.0,50,5,142644.64,2,142208.5,1,train
15669011,659.0,France,0.0,44,9,23503.31,1,169862.01,1,train
15581388,487.0,Spain,1.0,33,8,145729.71,1,41365.85,0,test
15743153,740.0,Germany,0.0,40,2,122295.17,2,30812.84,0,train
15579787,686.0,France,1.0,39,4,0.0,2,155023.93,0,train
15759966,612.0,Spain,0.0,36,5,119799.27,2,159416.58,0,test
15601045,655.0,Spain,1.0,37,8,163708.58,2,76259.23,0,train
15764021,617.0,France,1.0,34,1,61687.33,2,105965.25,0,train
15687218,674.0,France,0.0,27,4,79144.34,1,50743.83,0,test
15626452,711.0,Spain,1.0,32,5,0.0,2,147720.27,0,train
15700964,624.0,Germany,0.0,27,7,104848.68,1,167387.36,0,train
15768887,597.0,Spain,1.0,26,5,0.0,2,95159.13,0,test
15735358,682.0,Spain,1.0,46,4,0.0,1,4654.28,0,train
15749472,775.0,France,1.0,45,8,0.0,1,130376.68,0,train
15685872,727.0,France,0.0,29,1,146652.01,1,173486.39,0,test
15760851,629.0,France,1.0,31,6,0.0,2,93881.75,0,train
15734588,684.0,France,1.0,46,0,0.0,2,36376.97,0,train
15784594,549.0,Germany,0.0,37,1,130622.34,2,128499.94,0,test
15606435,593.0,Germany,1.0,69,2,187013.13,2,105898.69,0,train
15790247,536.0,Spain,1.0,40,9,0.0,2,11959.03,0,train
15676433,707.0,France,0.0,36,6,0.0,1,98810.78,0,test
15625905,592.0,Spain,1.0,41,0,0.0,2,65906.07,0,train
15626414,703.0,France,1.0,44,6,98862.54,1,151516.7,0,train
15623220,723.0,Spain,0.0,45,4,0.0,2,37214.39,0,test
15752857,452.0,Germany,1.0,52,1,98443.14,2,92033.98,0,train
15677908,552.0,Spain,1.0,42,4,0.0,2,195692.3,0,train
15773013,633.0,France,0.0,47,0,0.0,1,6342.84,1,test
15623972,479.0,Germany,0.0,23,9,123575.51,1,95148.28,0,train
15738627,768.0,France,1.0,25,6,0.0,2,21215.67,0,train
15643392,742.0,France,1.0,31,4,105239.1,1,19700.24,0,test
15684868,668.0,Germany,1.0,56,9,110993.79,1,134396.64,1,train
15627854,707.0,Spain,1.0,44,3,0.0,2,135077.01,0,train
15669253,754.0,Spain,1.0,39,7,157691.98,2,133600.89,1,test
15758023,544.0,Germany,1.0,47,5,105245.21,1,99922.08,1,train
15574558,718.0,Spain,1.0,32,8,0.0,2,41399.33,0,train
15635256,762.0,France,1.0,31,7,117687.35,1,159344.43,0,test
15680399,772.0,France,1.0,23,2,0.0,2,18364.19,0,train
15674720,691.0,Germany,0.0,37,7,123067.63,1,98162.44,1,train
15580249,502.0,France,1.0,45,0,0.0,1,84663.21,0,test
15675431,563.0,France,0.0,34,6,0.0,2,36536.93,0,train
15698285,676.0,France,0.0,41,4,101457.14,1,79101.67,0,train
15810775,576.0,Spain,1.0,52,2,100549.43,2,16644.16,0,test
15678173,629.0,Spain,1.0,35,4,174588.8,2,158420.14,0,train
15665222,625.0,Spain,1.0,52,8,121161.57,1,48988.28,0,train
15803908,628.0,France,1.0,45,9,0.0,2,96862.56,0,test
15586039,471.0,Germany,0.0,36,5,90063.74,2,96366.7,0,train
15802570,811.0,France,0.0,45,5,0.0,2,146123.19,0,train
15781451,504.0,France,1.0,42,3,134936.97,2,135178.91,0,test
15721019,687.0,France,0.0,24,3,110495.27,1,158615.41,0,train
15738588,660.0,Germany,0.0,37,2,133200.09,1,71433.88,0,train
15730657,548.0,France,0.0,41,4,82596.8,1,55672.09,0,test
15739292,609.0,Germany,1.0,31,9,103837.75,1,150218.11,0,train
15725945,659.0,Spain,0.0,42,2,0.0,1,162734.31,1,train
15813159,526.0,France,1.0,52,8,93590.47,1,21228.71,1,test
15636820,725.0,Germany,1.0,40,8,104149.66,1,62027.9,0,train
15603880,519.0,Germany,1.0,38,1,114141.64,1,60988.21,1,train
15619494,562.0,Germany,0.0,31,9,117153.0,1,108675.01,0,test
